StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q2_Browser,Q2_Version,Q2_Operating System,Q2_Resolution,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q15,Q17,Q18,Q19,SC0,DeviceIdentifier,workerId,assignmentId,hitId
2020-07-16 16:51:22,2020-07-16 16:53:03,0,24.168.202.105,100,100,1,2020-07-16 16:53:03,R_1duFcCjzbKMC3Ru,,,,,34.073699951171875,-81.18630218505859375,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,Edge,83.0.478.64,Windows NT 10.0,1536x864,42,1,3,3,2,5,1,2,2,1,,4,3,69,,A2H92K2776A1IC,3PJUZCGDJ6GD5KT91EG8WZ5HZV089Z,33K3E8REWWV0KWDDDRHKOIVC17WX87
2020-07-16 16:50:38,2020-07-16 16:53:03,0,24.112.240.101,100,145,1,2020-07-16 16:53:03,R_26mR0T9VYF0tINw,,,,,40.6217041015625,-79.9430999755859375,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,Firefox,78,Windows NT 10.0,1600x900,39,2,2,3,3,3,2,2,2,,1,2,2,63,,AI0K2LZWV73MB,3PH3VY7DJLX31C743FQDN3AWW5RWZH,3INZSNUD80QM0VR6RJMMU7NV5V39D7
2020-07-16 16:50:49,2020-07-16 16:53:04,0,97.116.160.111,100,135,1,2020-07-16 16:53:04,R_6h8zEurO09SDwJ3,,,,,44.9824981689453125,-93.18630218505859375,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,Chrome,83.0.4103.116,Windows NT 10.0,1536x864,24,1,3,3,2,6,2,2,2,1,,4,3,53,,A3DF29F5KSLX3U,3Q5ZZ9ZEVOFU4XRXYO3RKJ0FDZH858,33K3E8REWWV0KWDDDRHKOIVC17WX87
2020-07-16 16:51:29,2020-07-16 16:53:07,0,192.200.158.189,100,97,1,2020-07-16 16:53:07,R_1Ea5PoWjCX3Xe8v,,,,,33.4412994384765625,-112.0420989990234375,anonymous,EN,0.299999999999999988897769753748434595763683319091796875,Chrome,81.0.4044.138,Linux x86_64,450x950,21,1,3,3,2,6,1,1,1,1,,4,3,47,,A2F12MSDNGTAU0,3DH6GAKTYYP7QH24IG8180VC7DRZYJ,3GONHBMNHVY4AGFW8AFOQLCITCJZMU
2020-07-16 16:50:38,2020-07-16 16:53:07,0,73.71.30.223,100,149,1,2020-07-16 16:53:08,R_4PaBgTgRKJGMV4l,,,,,37.7906036376953125,-122.2411956787109375,anonymous,EN,0.6999999999999999555910790149937383830547332763671875,Chrome,83.0.4103.116,Macintosh,1680x1050,5,1,3,3,4,6,1,2,2,1,,4,3,35,,A2OPYRV3GLAPS1,3180JW2OT4CJOENGPS0I999TTAB5JP,3GONHBMNHVY4AGFW8AFOQLCITCJZMU
2020-07-16 16:50:30,2020-07-16 16:53:17,0,91.207.175.123,100,166,1,2020-07-16 16:53:17,R_1dFu8RnKUFitf3x,,,,,34.054901123046875,-118.2577972412109375,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,Chrome,83.0.4103.116,Windows NT 10.0,1280x800,5,1,5,3,1,6,2,2,2,,1,2,1,31,,A18HS7NHACVPJ,3QAPZX2QN4DKNB37L1OETXRLARE02C,33K3E8REWWV0KWDDDRHKOIVC17WX87
2020-07-16 16:51:14,2020-07-16 16:53:33,0,207.244.84.41,100,139,1,2020-07-16 16:53:34,R_2RVzXglzWpARyGs,,,,,38.920806884765625,-77.03600311279296875,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,Chrome,83.0.4103.116,Windows NT 10.0,1366x768,21,1,2,3,2,5,2,2,2,,1,2,3,46,,AH4GIBPZ4N1VO,39K0FND3AHF6VS5INL4RXCHWPI7AM4,33K3E8REWWV0KWDDDRHKOIVC17WX87
2020-07-16 16:50:12,2020-07-16 16:53:41,0,172.222.39.86,100,208,1,2020-07-16 16:53:41,R_3jYFwIeHgTUXi9T,,,,,44.44549560546875,-83.35810089111328125,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,Edge,83.0.478.64,Windows NT 10.0,1920x1080,23,2,4,3,2,3,2,2,2,,1,4,3,51,,AXKCFKFPFLZYM,358UUM7WRZ3F96KCLQOO9K9GUX07RY,3GONHBMNHVY4AGFW8AFOQLCITCJZMU
2020-07-16 16:51:58,2020-07-16 16:54:21,0,67.165.193.154,100,143,1,2020-07-16 16:54:22,R_2c0kK7E7gsVQ5xc,,,,,39.543701171875,-105.01360321044921875,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,Chrome,83.0.4103.116,Windows NT 10.0,1536x864,6,1,7,3,2,3,2,2,2,1,,4,3,36,,A1T429RLLFTG35,336KAV9KYQSHK6ZST9ZNLPL5M4T2YF,33K3E8REWWV0KWDDDRHKOIVC17WX87
2020-07-16 16:51:23,2020-07-16 16:54:30,0,50.83.131.79,100,187,1,2020-07-16 16:54:31,R_3NHSyuWJjClOqAh,,,,,41.494598388671875,-90.56749725341796875,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,Firefox,78,Windows NT 10.0,1093x614,14,1,6,3,1,6,1,1,1,,1,3,3,41,,A2CMDXGNP2XDB8,3S3AMIZX3U5RKDW3U61FKHKQG70DCR,3NZ1E5QA6Z1AKBRAAXIZN1UTGE85B5
2020-07-16 16:51:26,2020-07-16 16:54:55,0,192.200.158.190,100,208,1,2020-07-16 16:54:55,R_xgSc7WKoigomjsd,,,,,33.4412994384765625,-112.0420989990234375,anonymous,EN,0.1000000000000000055511151231257827021181583404541015625,Chrome,81.0.4044.138,Linux x86_64,496x1073,21,1,4,3,2,5,1,1,2,1,,3,3,47,,A1NHE9303UDPPZ,3JC6VJ2SABJ8NLKCVMN5GA6A3NH5A9,33K3E8REWWV0KWDDDRHKOIVC17WX87
2020-07-16 16:50:50,2020-07-16 16:54:55,0,100.15.115.236,100,245,1,2020-07-16 16:54:56,R_3qgws96HBHevXjL,,,,,39.0012969970703125,-76.88800048828125,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,Chrome,84.0.4147.89,Macintosh,1280x800,21,2,2,3,2,7,1,2,2,1,,4,3,50,,A1N0Q3QP4OMTZ2,30BUDKLTXDVBDY1OBRPRCTW1O2F5E4,3GONHBMNHVY4AGFW8AFOQLCITCJZMU
2020-07-16 16:54:00,2020-07-16 16:55:07,0,73.144.152.243,100,67,1,2020-07-16 16:55:07,R_1CehqHyu7szjDGY,,,,,42.306793212890625,-83.705902099609375,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,Chrome,83.0.4103.116,Windows NT 10.0,1536x864,23,2,2,3,2,5,1,2,2,,1,4,3,50,,A3HHVE3A04F54K,3ZV9H2YQQD72GJ0BI8V4J25HHAT3WS,3GONHBMNHVY4AGFW8AFOQLCITCJZMU
2020-07-16 16:52:15,2020-07-16 16:55:36,0,73.70.254.40,100,200,1,2020-07-16 16:55:36,R_sh8QTCnkTYPSypr,,,,,37.437103271484375,-121.8954010009765625,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,Chrome,83.0.4103.116,Macintosh,1440x900,5,2,3,1,2,5,1,1,1,1,,4,3,29,,A18ST67K84T08N,3OVHNO1VE614S67DMKLNVFLBPPMDZQ,3INZSNUD80QM0VR6RJMMU7NV5V39D7
2020-07-16 16:51:32,2020-07-16 16:55:49,0,97.120.220.34,100,257,1,2020-07-16 16:55:49,R_1gjUHoazRmUUpai,,,,,45.517303466796875,-122.639801025390625,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,Chrome,84.0.4147.89,Windows NT 10.0,1536x864,49,2,2,3,2,4,2,2,2,,1,4,3,76,,A31M6XOQLFSX9H,3FTYUGLFSUL6LSNOFWE76BEGOQE5DB,3INZSNUD80QM0VR6RJMMU7NV5V39D7
2020-07-16 16:54:50,2020-07-16 16:57:53,0,70.113.38.244,100,182,1,2020-07-16 16:57:53,R_2fxQvPnMlNFJS3j,,,,,30.454803466796875,-97.7664031982421875,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,Chrome,83.0.4103.116,Windows NT 10.0,1920x1080,45,1,3,4,2,4,1,1,2,1,,4,3,71,,A3JVLCY4IUJ9VX,3M23Y66PO2786L6KH5J1TGEGLOZ6SM,3GONHBMNHVY4AGFW8AFOQLCITCJZMU
2020-07-16 16:55:13,2020-07-16 16:58:07,0,69.61.79.158,100,174,1,2020-07-16 16:58:08,R_2DMnNPga5yPVSQ4,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,0.6999999999999999555910790149937383830547332763671875,Chrome,83.0.4103.116,Windows NT 10.0,1366x768,45,2,2,3,2,5,2,2,2,,1,4,1,71,,AM2NZYM1ODCK0,31Q0U3WYDPFRG1LVNW993TR3QZ617W,3NZ1E5QA6Z1AKBRAAXIZN1UTGE85B5
2020-07-16 16:56:54,2020-07-16 16:58:33,0,67.212.120.66,100,98,1,2020-07-16 16:58:34,R_VLx7iT4g0lfKYUh,,,,,42.5243072509765625,-92.44789886474609375,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,Chrome,83.0.4103.116,Windows NT 10.0,2560x1080,16,1,2,3,3,5,1,2,2,1,,3,2,41,,AG1ZOF7L8SOHW,34T446B1C0EXLTV9IUDK5A07MIR0CL,3GONHBMNHVY4AGFW8AFOQLCITCJZMU
2020-07-16 16:58:01,2020-07-16 17:08:41,0,70.173.45.11,100,640,1,2020-07-16 17:08:42,R_1puJr5HUF85jp18,,,,,36.079803466796875,-115.2032012939453125,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,Chrome,83.0.4103.116,Windows NT 10.0,1366x768,29,2,3,3,1,5,2,2,2,1,,1,1,52,,A24HQE7STL1RP,3WOKGM4L71GYUISC8ZMB0AUOBWA0OI,3GONHBMNHVY4AGFW8AFOQLCITCJZMU
2020-07-16 18:21:27,2020-07-16 18:22:33,0,73.135.119.248,100,65,1,2020-07-16 18:22:34,R_2cABnRJysawRN8F,,,,,39.324798583984375,-76.606201171875,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,Chrome,83.0.4103.116,Windows NT 10.0,1280x720,21,1,4,3,2,5,1,2,2,,1,3,3,48,,A1N3I6B31HUU1G,3NG53N1RLVJYX79GI3C5IP5W4ZMP8F,3INZSNUD80QM0VR6RJMMU7NV5V39D7
